"ZollPosition_Nr";"ZollPosition_Bezeichnung";"VK-Auftrag";"VK";"VK-Position";"KundeName";"Warenempfänger";"A_Adresse";"A_Hausnummer";"Land";"Postleitzahl";"Ort";"EORI_Nr";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"MengeTotal";"Währung";"MwSt";"Tour";"VersandLager";"Lagerplatz";"LagerBestand";"Eingelagert";"PA_Status";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"Projekt";"ProjektArtikel";"Warenempfänger_String"
"7009.9190";"Glasspiegel";"300012905";"300012905-11";11;"Richter + Frenzel Aschaffenburg";"H00000360";"Benzstrasse";"1";"DE";"63741";"Aschaffenburg";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;20.00;20.00;499.53;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129055941301 0001";"Spiegelschrank MyStyle 600 mm";"59";"MyStyle / cubito";"300012905";"5941301 0001";"Richter + Frenzel GmbH + Co.KG, Benzstrasse 1, DE-63741 Aschaffenburg"
"6910.9000";"Waschbecken Keramik";"300012906";"300012906-10";10;"Richter + Frenzel Kerpen-Türnich";"H00000966";"Heisenbergstrasse";"40";"DE";"50169";"Kerpen- Türnich";"DE-4949692               ";21.10.2011 00:00:00;21.10.2011 00:00:00;31.00;31.00;342.75;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129066100100 0001";"Mineralgusswaschtisch 900 mm";"61";"Noto";"300012906";"6100100 0001";"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich"
"9403.6000";"Holzmöbel";"300012906";"300012906-20";20;"Richter + Frenzel Kerpen-Türnich";"H00000966";"Heisenbergstrasse";"40";"DE";"50169";"Kerpen- Türnich";"DE-4949692               ";21.10.2011 00:00:00;21.10.2011 00:00:00;65.00;65.00;498.59;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129066120100 0001";"Unterbau Noto 900 mm";"61";"Noto";"300012906";"6120100 0001";"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich"
"9403.6000";"Holzmöbel";"300012906";"300012906-21";21;"Richter + Frenzel Kerpen-Türnich";"H00000966";"Heisenbergstrasse";"40";"DE";"50169";"Kerpen- Türnich";"DE-4949692               ";21.10.2011 00:00:00;21.10.2011 00:00:00;40.00;40.00;326.74;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129066130101 0001";"Seitenschrank Noto 450mm";"61";"Noto";"300012906";"6130101 0001";"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich"
"7009.9190";"Glasspiegel";"300012906";"300012906-30";30;"Richter + Frenzel Kerpen-Türnich";"H00000966";"Heisenbergstrasse";"40";"DE";"50169";"Kerpen- Türnich";"DE-4949692               ";21.10.2011 00:00:00;21.10.2011 00:00:00;29.00;29.00;448.68;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129065940500 0001";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";"300012906";"5940500 0001";"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich"
"7324.9021";"Sanitärartikel";"300012907";"300012907-10";10;"Richter + Frenzel Kerpen-Türnich";"H00000966";"Heisenbergstrasse";"40";"DE";"50169";"Kerpen- Türnich";"DE-4949692               ";14.10.2011 00:00:00;17.10.2011 00:00:00;0.00;0.00;14.08;2.00;"Euro";19;"R&F";"200";;;1;0;"9017000";"Griffleiste zu Spiegeltüre";"998";"Einkaufsteile/Ersatzteile";"         ";"9017000     ";"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich"
"9403.6000";"Holzmöbel";"300012908";"300012908-10";10;"Richter + Frenzel Herten";"H00000989";"Carl Bosch Str.";"1-5";"DE";"45699";"Herten";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;23.00;23.00;341.34;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129085920300 0001";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";"300012908";"5920300 0001";"Richter + Frenzel  Gmbh + Co.KG, Carl Bosch Str. 1-5, DE-45699 Herten"
"9403.9090";"Möbelteile aus Holz";"300012909";"300012909-10";10;"Richter + Frenzel Kempten";"H00000357";"Bleicherstr.";"36";"DE";"87437";"Kempten";"DE-4949692               ";20.10.2011 00:00:00;20.10.2011 00:00:00;15.00;15.00;247.65;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129097704700 0001";"ABF Kunstharz neo.2 1800mm";"77";"neo.2";"300012909";"7704700 0001";"Richter + Frenzel GmbH + Co.KG, Bleicherstr. 36, DE-87437 Kempten"
"9403.6000";"Holzmöbel";"300012909";"300012909-11";11;"Richter + Frenzel Kempten";"H00000357";"Bleicherstr.";"36";"DE";"87437";"Kempten";"DE-4949692               ";20.10.2011 00:00:00;20.10.2011 00:00:00;34.00;34.00;666.20;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129097724700 0001";"Unterbau neo.2 1800mm";"77";"neo.2";"300012909";"7724700 0001";"Richter + Frenzel GmbH + Co.KG, Bleicherstr. 36, DE-87437 Kempten"
"9403.6000";"Holzmöbel";"300012909";"300012909-12";12;"Richter + Frenzel Kempten";"H00000357";"Bleicherstr.";"36";"DE";"87437";"Kempten";"DE-4949692               ";20.10.2011 00:00:00;20.10.2011 00:00:00;30.00;30.00;337.57;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129097728200 0001";"Rollboy neo.2 900 mm";"77";"neo.2";"300012909";"7728200 0001";"Richter + Frenzel GmbH + Co.KG, Bleicherstr. 36, DE-87437 Kempten"
"9403.6000";"Holzmöbel";"300012909";"300012909-20";20;"Richter + Frenzel Kempten";"H00000357";"Bleicherstr.";"36";"DE";"87437";"Kempten";"DE-4949692               ";20.10.2011 00:00:00;20.10.2011 00:00:00;37.00;37.00;265.07;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129097732402 0001";"Seitenschrank neo.2 350 mm";"77";"neo.2";"300012909";"7732402 0001";"Richter + Frenzel GmbH + Co.KG, Bleicherstr. 36, DE-87437 Kempten"
"9403.6000";"Holzmöbel";"300012910";"300012910-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";21.10.2011 00:00:00;21.10.2011 00:00:00;35.50;35.50;529.66;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129108420400 0001";"Unterbau MyStar 960 mm";"84";"MyStar";"300012910";"8420400 0001";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach"
"9403.6000";"Holzmöbel";"300012910";"300012910-11";11;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";21.10.2011 00:00:00;21.10.2011 00:00:00;30.00;30.00;305.56;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129108431202 0001";"Hochschrank MyStar 400mm";"84";"MyStar";"300012910";"8431202 0001";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach"
"9403.6000";"Holzmöbel";"300012910";"300012910-12";12;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";21.10.2011 00:00:00;21.10.2011 00:00:00;26.00;26.00;264.60;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129108430100 0001";"Hochschrank MyStar 350mm";"84";"MyStar";"300012910";"8430100 0001";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach"
"9403.6000";"Holzmöbel";"300012911";"300012911-10";10;"Richter + Frenzel Herten";"H00000989";"Carl Bosch Str.";"1-5";"DE";"45699";"Herten";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;31.00;31.00;382.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129115920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012911";"5920500 0001";"Richter + Frenzel  Gmbh + Co.KG, Carl Bosch Str. 1-5, DE-45699 Herten"
"9403.6000";"Holzmöbel";"300012912";"300012912-10";10;"Richter + Frenzel Giessen";"H00000355";"Gottlieb-Daimler-Str.";"8";"DE";"35398";"Giessen";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;31.00;31.00;382.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129125920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012912";"5920500 0001";"Richter + Frenzel GmbH + Co.KG, Gottlieb-Daimler-Str. 8, DE-35398 Giessen"
"7009.9190";"Glasspiegel";"300012912";"300012912-11";11;"Richter + Frenzel Giessen";"H00000355";"Gottlieb-Daimler-Str.";"8";"DE";"35398";"Giessen";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;30.00;30.00;596.99;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129125941500 0001";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";"300012912";"5941500 0001";"Richter + Frenzel GmbH + Co.KG, Gottlieb-Daimler-Str. 8, DE-35398 Giessen"
"7009.9190";"Glasspiegel";"300012913";"300012913-10";10;"Richter + Frenzel Aschaffenburg";"H00000360";"Benzstrasse";"1";"DE";"63741";"Aschaffenburg";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;29.00;29.00;501.89;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129135940500 0001";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";"300012913";"5940500 0001";"Richter + Frenzel GmbH + Co.KG, Benzstrasse 1, DE-63741 Aschaffenburg"
"7009.9190";"Glasspiegel";"300012914";"300012914-10";10;"Richter + Frenzel Passau";"H00000351";"Emil-Richter-Str.";"1";"DE";"94036";"Passau";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;24.00;24.00;414.79;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129145940600 0001";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";"300012914";"5940600 0001";"Richter + Frenzel GmbH + Co.KG, Emil-Richter-Str. 1, DE-94036 Passau"
"9403.6000";"Holzmöbel";"300012915";"300012915-10";10;"Richter + Frenzel Kolbermoor";"H00000343";"Carl-Jordan-Str.";"10";"DE";"83059";"Kolbermoor";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;31.00;31.00;382.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129155920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012915";"5920500 0001";"Richter + Frenzel GmbH + CO. KG, Carl-Jordan-Str. 10, DE-83059 Kolbermoor"
"7009.9190";"Glasspiegel";"300012915";"300012915-11";11;"Richter + Frenzel Kolbermoor";"H00000343";"Carl-Jordan-Str.";"10";"DE";"83059";"Kolbermoor";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;30.00;30.00;596.99;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129155941500 0001";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";"300012915";"5941500 0001";"Richter + Frenzel GmbH + CO. KG, Carl-Jordan-Str. 10, DE-83059 Kolbermoor"
"7009.9190";"Glasspiegel";"300012916";"300012916-10";10;"Richter + Frenzel Landshut-Ergoldin";"H00000342";"Industriestr.";"18 a";"DE";"84030";"Landshut-Ergolding";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;24.00;24.00;477.87;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129165940600 0001";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";"300012916";"5940600 0001";"Richter + Frenzel Landshut-Ergoldin, Industriestr. 18 a, DE-84030 Landshut-Ergolding"
"7009.9190";"Glasspiegel";"300012916";"300012916-11";11;"Richter + Frenzel Landshut-Ergoldin";"H00000342";"Industriestr.";"18 a";"DE";"84030";"Landshut-Ergolding";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;24.00;24.00;477.87;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129165940600 0002";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";"300012916";"5940600 0002";"Richter + Frenzel Landshut-Ergoldin, Industriestr. 18 a, DE-84030 Landshut-Ergolding"
"7324.9021";"Sanitärartikel";"300012917";"300012917-10";10;"Richter + Frenzel Landshut-Ergoldin";"H00000342";"Industriestr.";"18 a";"DE";"84030";"Landshut-Ergolding";"DE-4949692               ";18.10.2011 00:00:00;24.10.2011 00:00:00;0.00;0.00;43.08;1.00;"Euro";19;"R&F";"200";;;1;0;"9013305";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";"         ";"9013305     ";"Richter + Frenzel Landshut-Ergoldin, Industriestr. 18 a, DE-84030 Landshut-Ergolding"
"7324.9021";"Sanitärartikel";"300012917";"300012917-20";20;"Richter + Frenzel Landshut-Ergoldin";"H00000342";"Industriestr.";"18 a";"DE";"84030";"Landshut-Ergolding";"DE-4949692               ";18.10.2011 00:00:00;24.10.2011 00:00:00;0.00;0.00;43.08;1.00;"Euro";19;"R&F";"200";;;1;0;"9013405";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";"         ";"9013405     ";"Richter + Frenzel Landshut-Ergoldin, Industriestr. 18 a, DE-84030 Landshut-Ergolding"
"9403.6000";"Holzmöbel";"300012919";"300012919-10";10;"Richter + Frenzel Erlangen";"H00000339";"Frauenauracherstr.";"75";"DE";"91056";"Erlangen";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;26.00;26.00;350.76;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129195920400 0001";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";"300012919";"5920400 0001";"Richter + Frenzel GmbH + CO. KG, Frauenauracherstr. 75, DE-91056 Erlangen"
"7009.9190";"Glasspiegel";"300012919";"300012919-11";11;"Richter + Frenzel Erlangen";"H00000339";"Frauenauracherstr.";"75";"DE";"91056";"Erlangen";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;24.00;24.00;414.79;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129195940600 0001";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";"300012919";"5940600 0001";"Richter + Frenzel GmbH + CO. KG, Frauenauracherstr. 75, DE-91056 Erlangen"
"9403.6000";"Holzmöbel";"300012920";"300012920-10";10;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;26.00;26.00;423.73;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129205920400 0001";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";"300012920";"5920400 0001";"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg"
"7009.9190";"Glasspiegel";"300012921";"300012921-10";10;"Richter + Frenzel Nürnberg";"H00000322";"Donaustrasse";"125";"DE";"90451";"Nürnberg";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;29.00;29.00;448.68;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129215940500 0001";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";"300012921";"5940500 0001";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg"
"9403.6000";"Holzmöbel";"300012922";"300012922-10";10;"Richter + Frenzel Nürnberg";"H00000322";"Donaustrasse";"125";"DE";"90451";"Nürnberg";"DE-4949692               ";20.10.2011 00:00:00;20.10.2011 00:00:00;58.00;58.00;816.86;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129227734000 0001";"Auszugschrank neo.2 225 mm";"77";"neo.2";"300012922";"7734000 0001";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg"
"7324.9021";"Sanitärartikel";"300012922";"300012922-20";20;"Richter + Frenzel Nürnberg";"H00000322";"Donaustrasse";"125";"DE";"90451";"Nürnberg";"DE-4949692               ";20.10.2011 00:00:00;27.10.2011 00:00:00;0.00;0.00;43.08;1.00;"Euro";19;"R&F";"200";;;1;0;"9013405";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";"         ";"9013405     ";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg"
"9403.6000";"Holzmöbel";"300012923";"300012923-10";10;"Richter + Frenzel Nürnberg";"H00000322";"Donaustrasse";"125";"DE";"90451";"Nürnberg";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;12.00;12.00;225.52;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129235920100 0001";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";"300012923";"5920100 0001";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg"
"9403.6000";"Holzmöbel";"300012923";"300012923-11";11;"Richter + Frenzel Nürnberg";"H00000322";"Donaustrasse";"125";"DE";"90451";"Nürnberg";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;54.00;54.00;723.64;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129235920600 0001";"Unterschrank MyStyle 1240mm";"59";"MyStyle / cubito";"300012923";"5920600 0001";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg"
"9403.6000";"Holzmöbel";"300012923";"300012923-12";12;"Richter + Frenzel Nürnberg";"H00000322";"Donaustrasse";"125";"DE";"90451";"Nürnberg";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;26.00;26.00;265.54;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129235930100 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012923";"5930100 0001";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg"
"9403.6000";"Holzmöbel";"300012924";"300012924-10";10;"Richter + Frenzel Aschaffenburg";"H00000360";"Benzstrasse";"1";"DE";"63741";"Aschaffenburg";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;26.00;26.00;423.73;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129245920400 0001";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";"300012924";"5920400 0001";"Richter + Frenzel GmbH + Co.KG, Benzstrasse 1, DE-63741 Aschaffenburg"
"7324.9021";"Sanitärartikel";"300012926";"300012926-10";10;"Richter + Frenzel Landshut-Ergoldin";"H00000342";"Industriestr.";"18 a";"DE";"84030";"Landshut-Ergolding";"DE-4949692               ";12.10.2011 00:00:00;18.10.2011 00:00:00;0.00;0.00;35.49;7.00;"Euro";19;"R&F";"200";;;1;0;"001707";"Griff 05";"998";"Einkaufsteile/Ersatzteile";"         ";"001707      ";"Richter + Frenzel Landshut-Ergoldin, Industriestr. 18 a, DE-84030 Landshut-Ergolding"
"9403.6000";"Holzmöbel";"300012929";"300012929-10";10;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;26.00;26.00;350.76;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129295920400 0001";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";"300012929";"5920400 0001";"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg"
"7009.9190";"Glasspiegel";"300012929";"300012929-11";11;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;24.00;24.00;414.79;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129295940600 0001";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";"300012929";"5940600 0001";"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg"
"9403.6000";"Holzmöbel";"300012929";"300012929-20";20;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";18.10.2011 00:00:00;18.10.2011 00:00:00;30.00;30.00;306.97;1.00;"Euro";19;"R&F";"200";;;1;0;"3000129295931101 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012929";"5931101 0001";"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg"
"9403.6000";"Holzmöbel";"310003584";"310003584-10";10;"Pfeiffer&May Weingarten GmbH+Co.KG";"H00001112";"Herknerstrasse";"14";"DE";"88250";"Weingarten";"DE-5772869               ";05.10.2011 00:00:00;05.10.2011 00:00:00;23.00;23.00;396.98;1.00;"Euro";19;"PUM";"200";"A19       ";1.00;1;9;"3100035847420300 0001";"Waschtischmöbel vita ghia 550";"74";"Vita ghia";"310003584";"7420300 0001";"Pfeiffer&May Weingarten GmbH+Co.KG, Herknerstrasse 14, DE-88250 Weingarten"
"9403.9090";"Möbelteile aus Holz";"310003752";"310003752-10";10;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";05.10.2011 00:00:00;05.10.2011 00:00:00;12.00;12.00;175.77;1.00;"Euro";19;"PUM";"200";"K24       ";1.00;1;9;"3100037526310000 0001";"63Waschtischplatte KH 1200mm";"63";"Vita";"310003752";"6310000 0001";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn"
"9403.9090";"Möbelteile aus Holz";"310003752";"310003752-11";11;"Pfeiffer&May Heilbronn GmbH & Co.KG";"H00001115";"Auestrasse";"101";"DE";"74076";"Heilbronn";"DE-7171668               ";05.10.2011 00:00:00;05.10.2011 00:00:00;3.00;6.00;61.14;2.00;"Euro";19;"PUM";"200";;;1;5;"3100037526388000 0001";"Konsole";"90";"Neutrale Artikel";"310003752";"6388000 0001";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn"
"7324.9021";"Sanitärartikel";"310003757";"310003757-10";10;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";19.10.2011 00:00:00;25.10.2011 00:00:00;0.50;0.50;31.84;1.00;"Euro";19;"PUM";"200";;;1;0;"6381200";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";"         ";"6381200     ";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe"
"7324.9021";"Sanitärartikel";"310003757";"310003757-20";20;"PFEIFFER & MAY Karlsruhe GmbH";"H00001087";"Unterweingartenfeld";"2";"DE";"76135";"Karlsruhe";"DE-2358204               ";19.10.2011 00:00:00;25.10.2011 00:00:00;0.50;0.50;31.84;1.00;"Euro";19;"PUM";"200";;;1;0;"6381100";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";"         ";"6381100     ";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe"
"9403.9090";"Möbelteile aus Holz";"310003801";"310003801-10";10;"PFEIFER & MAY Freiburg  KG";"H00001136";"Friedrich Neff Strasse";"";"DE";"79111";"Freiburg";"DE-2898047               ";19.10.2011 00:00:00;19.10.2011 00:00:00;8.00;8.00;167.49;1.00;"Euro";19;"PUM";"200";;;1;0;"SP00101866310000 0001";"63Waschtischplatte KH 850 mm";"63";"Vita";"SP0010186";"6310000 0001";"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg"
"9403.9090";"Möbelteile aus Holz";"310003801";"310003801-11";11;"PFEIFER & MAY Freiburg  KG";"H00001136";"Friedrich Neff Strasse";"";"DE";"79111";"Freiburg";"DE-2898047               ";19.10.2011 00:00:00;19.10.2011 00:00:00;3.00;6.00;61.14;2.00;"Euro";19;"PUM";"200";;;1;5;"SP00101866388000 0001";"Konsole";"90";"Neutrale Artikel";"SP0010186";"6388000 0001";"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg"
"9403.9090";"Möbelteile aus Holz";"310003801";"310003801-20";20;"PFEIFER & MAY Freiburg  KG";"H00001136";"Friedrich Neff Strasse";"";"DE";"79111";"Freiburg";"DE-2898047               ";19.10.2011 00:00:00;19.10.2011 00:00:00;18.00;18.00;308.24;1.00;"Euro";19;"PUM";"200";;;1;0;"SP00101866310000 0002";"63Waschtischplatte KH 1800mm";"63";"Vita";"SP0010186";"6310000 0002";"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg"
"9403.6000";"Holzmöbel";"310003801";"310003801-21";21;"PFEIFER & MAY Freiburg  KG";"H00001136";"Friedrich Neff Strasse";"";"DE";"79111";"Freiburg";"DE-2898047               ";19.10.2011 00:00:00;19.10.2011 00:00:00;23.00;23.00;434.76;1.00;"Euro";19;"PUM";"200";;;1;0;"SP00101866321300 0001";"Unterschrank VitaArt 900 mm";"63";"Vita";"SP0010186";"6321300 0001";"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg"
"9403.6000";"Holzmöbel";"310003801";"310003801-22";22;"PFEIFER & MAY Freiburg  KG";"H00001136";"Friedrich Neff Strasse";"";"DE";"79111";"Freiburg";"DE-2898047               ";19.10.2011 00:00:00;19.10.2011 00:00:00;20.00;40.00;546.00;2.00;"Euro";19;"PUM";"200";;;1;0;"SP00101866320500 0001";"Unterschrank VitaArt 300 mm";"63";"Vita";"SP0010186";"6320500 0001";"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg"
